id,name_en,name_kn,age,gender,district_id,risk_score,is_repeat_offender
PERSON_ACCUSED_1198,Yusuf Bellary,Yusuf Bellary,32,Male,DIST_1,45,
PERSON_ACCUSED_1199,Rajesh Shaikh,Rajesh Shaikh,24,Male,DIST_1,45,
PERSON_ACCUSED_1200,Venkatesh Shetty,Venkatesh Shetty,33,Male,DIST_1,45,
PERSON_ACCUSED_1201,Suresh Kotian,Suresh Kotian,30,Male,DIST_1,45,
PERSON_ACCUSED_1202,Mahadeva Swamy,Mahadeva Swamy,18,Male,DIST_1,45,
PERSON_ACCUSED_1203,Srinivas Kulkarni,Srinivas Kulkarni,20,Male,DIST_1,45,
PERSON_ACCUSED_1204,Ashok Baig,Ashok Baig,26,Male,DIST_1,45,
PERSON_ACCUSED_1205,Ganesh C Murthy,Ganesh C Murthy,35,Male,DIST_1,45,
PERSON_ACCUSED_1206,Hussain M Inamdar,Hussain M Inamdar,20,Male,DIST_1,45,
PERSON_ACCUSED_1207,Lokesh F Patel,Lokesh F Patel,19,Male,DIST_1,45,
PERSON_ACCUSED_1208,Yogesh Ansari,Yogesh Ansari,20,Male,DIST_1,45,
PERSON_ACCUSED_1209,Vijaykumar Rao,Vijaykumar Rao,34,Male,DIST_1,45,
PERSON_ACCUSED_1210,Arshad C Baig,Arshad C Baig,20,Male,DIST_1,45,
PERSON_ACCUSED_1211,Chandru A Joshi,Chandru A Joshi,21,Male,DIST_1,45,
PERSON_ACCUSED_1212,Vinay Mulla,Vinay Mulla,23,Male,DIST_1,45,
PERSON_ACCUSED_1213,Yogesh Kotian,Yogesh Kotian,31,Male,DIST_1,45,
PERSON_ACCUSED_1214,Ravi T Khan,Ravi T Khan,24,Male,DIST_1,45,
PERSON_ACCUSED_1215,Thimmappa Ahmed,Thimmappa Ahmed,28,Male,DIST_1,45,
PERSON_ACCUSED_1216,Basavaraj Shenoy,Basavaraj Shenoy,24,Male,DIST_1,45,
PERSON_ACCUSED_1217,Mahesh F Shetty,Mahesh F Shetty,31,Male,DIST_1,45,
PERSON_ACCUSED_1218,Kumar Shaikh,Kumar Shaikh,31,Male,DIST_1,45,
PERSON_ACCUSED_1219,Rajesh Maniyar,Rajesh Maniyar,23,Male,DIST_1,45,
PERSON_ACCUSED_1220,Pradeep Reddy,Pradeep Reddy,31,Male,DIST_1,45,
PERSON_ACCUSED_1221,Saleem Nair,Saleem Nair,26,Male,DIST_1,45,
PERSON_ACCUSED_1222,Mahesh Sayyad,Mahesh Sayyad,36,Male,DIST_1,45,
PERSON_ACCUSED_1223,Faiz Salian,Faiz Salian,26,Male,DIST_1,45,
PERSON_ACCUSED_1225,Kumar Rao,Kumar Rao,32,Male,DIST_1,45,
PERSON_ACCUSED_1226,Nadeem Sheikh,Nadeem Sheikh,30,Male,DIST_1,45,
PERSON_ACCUSED_1227,Gururaj Hosur,Gururaj Hosur,30,Male,DIST_1,45,
PERSON_ACCUSED_1228,Venkatesh Kulkarni,Venkatesh Kulkarni,27,Male,DIST_1,45,
PERSON_ACCUSED_1230,Naveen Rao,Naveen Rao,39,Male,DIST_1,45,
PERSON_ACCUSED_1231,Imran Inamdar,Imran Inamdar,24,Male,DIST_1,45,
PERSON_ACCUSED_1232,Basheer Devadiga,Basheer Devadiga,33,Male,DIST_1,45,
PERSON_ACCUSED_1233,Suresh Ali,Suresh Ali,19,Male,DIST_1,45,
PERSON_ACCUSED_1234,Darshan Mulla,Darshan Mulla,31,Male,DIST_1,45,
PERSON_ACCUSED_1235,Manjunath Maniyar,Manjunath Maniyar,26,Male,DIST_1,45,
PERSON_ACCUSED_1236,Iqbal Pai,Iqbal Pai,36,Male,DIST_1,45,
PERSON_ACCUSED_1237,Madhu Poojary,Madhu Poojary,34,Male,DIST_1,45,
PERSON_ACCUSED_1238,Sharada H Kini,Sharada H Kini,27,Female,DIST_1,45,
PERSON_ACCUSED_1239,Vishwanath Sayyad,Vishwanath Sayyad,27,Male,DIST_1,45,
PERSON_ACCUSED_1240,Saleem R Mulla,Saleem R Mulla,25,Male,DIST_1,45,
PERSON_ACCUSED_1241,Ramesh Prabhu,Ramesh Prabhu,29,Male,DIST_1,45,
PERSON_ACCUSED_1242,Satish Pai,Satish Pai,18,Male,DIST_1,45,
PERSON_ACCUSED_1243,Thimmappa Rao,Thimmappa Rao,31,Male,DIST_1,45,
PERSON_ACCUSED_1244,Shabbir Prabhu,Shabbir Prabhu,21,Male,DIST_1,45,
PERSON_ACCUSED_1245,Geetha Swamy,Geetha Swamy,26,Female,DIST_1,45,
PERSON_ACCUSED_1246,Aslam Ali,Aslam Ali,23,Male,DIST_1,45,
PERSON_ACCUSED_1247,Sunitha Prabhu,Sunitha Prabhu,18,Female,DIST_1,45,
PERSON_ACCUSED_1248,Vinay Desai,Vinay Desai,32,Male,DIST_1,45,
PERSON_ACCUSED_1249,Thimmappa Baig,Thimmappa Baig,31,Male,DIST_1,45,
PERSON_ACCUSED_1250,Yogesh Baig,Yogesh Baig,29,Male,DIST_1,45,
PERSON_ACCUSED_1251,Nadeem Poojary,Nadeem Poojary,28,Male,DIST_1,45,
PERSON_ACCUSED_1252,Siddappa Gowda,Siddappa Gowda,18,Male,DIST_1,45,
PERSON_ACCUSED_1253,Lokesh Shaikh,Lokesh Shaikh,32,Male,DIST_1,45,
PERSON_ACCUSED_1254,Girish F Bangera,Girish F Bangera,32,Male,DIST_1,45,
PERSON_ACCUSED_1255,Vijaykumar Bangera,Vijaykumar Bangera,39,Male,DIST_1,45,
PERSON_ACCUSED_1256,Ashok M Baig,Ashok M Baig,30,Male,DIST_1,45,
PERSON_ACCUSED_1257,Prasad S Bangera,Prasad S Bangera,22,Male,DIST_1,45,
PERSON_ACCUSED_1258,Darshan Patil,Darshan Patil,32,Male,DIST_1,45,
PERSON_ACCUSED_1259,Vijaykumar Joshi,Vijaykumar Joshi,19,Male,DIST_1,45,
PERSON_ACCUSED_1260,Mahadeva Hegde,Mahadeva Hegde,43,Male,DIST_1,45,
PERSON_ACCUSED_1261,Ganesh Devadiga,Ganesh Devadiga,27,Male,DIST_1,45,
PERSON_ACCUSED_1262,Ramesh A Prabhu,Ramesh A Prabhu,31,Male,DIST_1,45,
PERSON_ACCUSED_1263,Rakesh Shetty,Rakesh Shetty,23,Male,DIST_1,45,
PERSON_ACCUSED_1264,Mumtaz Hiremath,Mumtaz Hiremath,38,Female,DIST_1,45,
PERSON_ACCUSED_1265,Shankar Bellary,Shankar Bellary,26,Male,DIST_1,45,
PERSON_ACCUSED_1266,Yusuf Ahmed,Yusuf Ahmed,26,Male,DIST_1,45,
PERSON_ACCUSED_1267,Rashid Swamy,Rashid Swamy,19,Male,DIST_1,45,
PERSON_ACCUSED_1268,Harish Naidu,Harish Naidu,33,Male,DIST_1,45,
PERSON_ACCUSED_1269,Suresh Inamdar,Suresh Inamdar,22,Male,DIST_1,45,
PERSON_ACCUSED_1270,Venkatesh H Kamath,Venkatesh H Kamath,29,Male,DIST_1,45,
PERSON_ACCUSED_1271,Mahesh Poojary,Mahesh Poojary,26,Male,DIST_1,45,
PERSON_ACCUSED_1272,Nadeem Salian,Nadeem Salian,21,Male,DIST_1,45,
PERSON_ACCUSED_1273,Pradeep Sayyad,Pradeep Sayyad,36,Male,DIST_1,45,
PERSON_ACCUSED_1274,Shabbir Kini,Shabbir Kini,30,Male,DIST_1,45,
PERSON_ACCUSED_1275,Nadeem Hegde,Nadeem Hegde,41,Male,DIST_1,45,
PERSON_ACCUSED_1276,Nagendra Suvarna,Nagendra Suvarna,23,Male,DIST_1,45,
PERSON_ACCUSED_1277,Rangaswamy Suvarna,Rangaswamy Suvarna,39,Male,DIST_1,45,
PERSON_ACCUSED_1278,Vijaykumar Kamath,Vijaykumar Kamath,33,Male,DIST_1,45,
PERSON_ACCUSED_1279,Nadeem Kini,Nadeem Kini,18,Male,DIST_1,45,
PERSON_ACCUSED_1281,Deepak Ahmed,Deepak Ahmed,30,Male,DIST_1,45,
PERSON_ACCUSED_1282,Mallesh L Suvarna,Mallesh L Suvarna,18,Male,DIST_1,45,
PERSON_ACCUSED_1283,Ismail Suvarna,Ismail Suvarna,34,Male,DIST_1,45,
PERSON_ACCUSED_1284,Vinay Poojary,Vinay Poojary,35,Male,DIST_1,45,
PERSON_ACCUSED_1285,Nagaraj Shaikh,Nagaraj Shaikh,18,Male,DIST_1,45,
PERSON_ACCUSED_1286,Chandru Char,Chandru Char,39,Male,DIST_1,45,
PERSON_ACCUSED_1287,Puttaswamy M Nair,Puttaswamy M Nair,26,Male,DIST_1,45,
PERSON_ACCUSED_1289,Kempe Pai,Kempe Pai,31,Male,DIST_1,45,
PERSON_ACCUSED_1290,Suresh Naidu,Suresh Naidu,31,Male,DIST_1,45,
PERSON_ACCUSED_1291,Shivakumar R Kotian,Shivakumar R Kotian,29,Male,DIST_1,45,
PERSON_ACCUSED_1293,Abdul Ahmed,Abdul Ahmed,25,Male,DIST_1,45,
PERSON_ACCUSED_1294,Satish Prabhu,Satish Prabhu,32,Male,DIST_1,45,
PERSON_ACCUSED_1295,Keshav Hubli,Keshav Hubli,31,Male,DIST_1,45,
PERSON_ACCUSED_1296,Bhagya Naidu,Bhagya Naidu,30,Female,DIST_1,45,
PERSON_ACCUSED_1297,Prakash Hubli,Prakash Hubli,33,Male,DIST_1,45,
PERSON_ACCUSED_1298,Gopal Sayyad,Gopal Sayyad,25,Male,DIST_1,45,
PERSON_ACCUSED_1299,Ismail L Achar,Ismail L Achar,29,Male,DIST_1,45,
PERSON_ACCUSED_1300,Dinesh Mulla,Dinesh Mulla,30,Male,DIST_1,45,
PERSON_ACCUSED_1301,Umesh Baig,Umesh Baig,42,Male,DIST_1,45,
PERSON_ACCUSED_1303,Manju R Shetty,Manju R Shetty,27,Male,DIST_1,45,
PERSON_ACCUSED_1304,Ashok Mulla,Ashok Mulla,28,Male,DIST_1,45,
PERSON_ACCUSED_1305,Abdul Patil,Abdul Patil,29,Male,DIST_1,45,
PERSON_ACCUSED_1306,Santosh Maniyar,Santosh Maniyar,24,Male,DIST_1,45,
PERSON_ACCUSED_1307,Pradeep Prabhu,Pradeep Prabhu,18,Male,DIST_1,45,
PERSON_ACCUSED_1308,Girish Khan,Girish Khan,34,Male,DIST_1,45,
PERSON_ACCUSED_1309,Faiz Prabhu,Faiz Prabhu,35,Male,DIST_1,45,
PERSON_ACCUSED_1310,Hanumantha T Hiremath,Hanumantha T Hiremath,20,Male,DIST_1,45,
PERSON_ACCUSED_1311,Rizwan Bangera,Rizwan Bangera,34,Male,DIST_1,45,
PERSON_ACCUSED_1312,Madhu H Poojary,Madhu H Poojary,29,Male,DIST_1,45,
PERSON_ACCUSED_1313,Kiran T Naidu,Kiran T Naidu,31,Male,DIST_1,45,
PERSON_ACCUSED_1314,Nandini Patel,Nandini Patel,26,Female,DIST_1,45,
PERSON_ACCUSED_1315,Rajesh Kamath,Rajesh Kamath,26,Male,DIST_1,45,
PERSON_ACCUSED_1316,Venkatesh G Kamath,Venkatesh G Kamath,18,Male,DIST_1,45,
PERSON_ACCUSED_1317,Gopal Devadiga,Gopal Devadiga,34,Male,DIST_1,45,
PERSON_ACCUSED_1318,Chandru Suvarna,Chandru Suvarna,28,Male,DIST_1,45,
PERSON_ACCUSED_1319,Kiran Hiremath,Kiran Hiremath,21,Male,DIST_1,45,
PERSON_ACCUSED_1320,Hanumantha Joshi,Hanumantha Joshi,34,Male,DIST_1,45,
PERSON_ACCUSED_1321,Saleem Hiremath,Saleem Hiremath,22,Male,DIST_1,45,
PERSON_ACCUSED_1322,Pradeep E Inamdar,Pradeep E Inamdar,30,Male,DIST_1,45,
PERSON_ACCUSED_1323,Santosh Achar,Santosh Achar,33,Male,DIST_1,45,
PERSON_ACCUSED_1324,Mahadeva D Prabhu,Mahadeva D Prabhu,35,Male,DIST_1,45,
PERSON_ACCUSED_1325,Prakash M Pai,Prakash M Pai,42,Male,DIST_1,45,
PERSON_ACCUSED_1326,Syed Rao,Syed Rao,20,Male,DIST_1,45,
PERSON_ACCUSED_1327,Shivakumar Bellary,Shivakumar Bellary,29,Male,DIST_1,45,
PERSON_ACCUSED_1328,Yogesh Hosur,Yogesh Hosur,33,Male,DIST_1,45,
PERSON_ACCUSED_1329,Pradeep Patel,Pradeep Patel,24,Male,DIST_1,45,
PERSON_ACCUSED_1330,Suresh Nair,Suresh Nair,32,Male,DIST_1,45,
PERSON_ACCUSED_1331,Lakshmi Kulkarni,Lakshmi Kulkarni,29,Female,DIST_1,45,
PERSON_ACCUSED_1332,Umesh Inamdar,Umesh Inamdar,30,Male,DIST_1,45,
PERSON_ACCUSED_1333,Ismail A Baig,Ismail A Baig,25,Male,DIST_1,45,
PERSON_ACCUSED_1334,Dinesh Hosur,Dinesh Hosur,34,Male,DIST_1,45,
PERSON_ACCUSED_1335,Prakash Reddy,Prakash Reddy,28,Male,DIST_1,45,
PERSON_ACCUSED_1337,Chandru G Naidu,Chandru G Naidu,31,Male,DIST_1,45,
PERSON_ACCUSED_1338,Rajesh G Bangera,Rajesh G Bangera,29,Male,DIST_1,45,
PERSON_ACCUSED_1339,Venkatesh K Shetty,Venkatesh K Shetty,31,Male,DIST_1,45,
PERSON_ACCUSED_1340,Santosh P Achar,Santosh P Achar,18,Male,DIST_1,45,
PERSON_ACCUSED_1341,Ashok H Patel,Ashok H Patel,34,Male,DIST_1,45,
PERSON_ACCUSED_1342,Ningappa Char,Ningappa Char,42,Male,DIST_1,45,
PERSON_ACCUSED_1343,Naveen Baig,Naveen Baig,30,Male,DIST_1,45,
PERSON_ACCUSED_1344,Harish Patel,Harish Patel,22,Male,DIST_1,45,
PERSON_ACCUSED_1345,Prasad Reddy,Prasad Reddy,18,Male,DIST_1,45,
PERSON_ACCUSED_1346,Kiran W Siddiqui,Kiran W Siddiqui,37,Male,DIST_1,45,
PERSON_ACCUSED_1348,Hussain Desai,Hussain Desai,26,Male,DIST_1,45,
PERSON_ACCUSED_1349,Harish Swamy,Harish Swamy,28,Male,DIST_1,45,
PERSON_ACCUSED_1350,Umesh Ahmed,Umesh Ahmed,34,Male,DIST_1,45,
PERSON_ACCUSED_1351,Shankar Patel,Shankar Patel,38,Male,DIST_1,45,
PERSON_ACCUSED_1352,Manjunath Hubli,Manjunath Hubli,24,Male,DIST_1,45,
PERSON_ACCUSED_1353,Prema B Nair,Prema B Nair,32,Female,DIST_1,45,
PERSON_ACCUSED_1354,Dinesh Ansari,Dinesh Ansari,22,Male,DIST_1,45,
PERSON_ACCUSED_1355,Vishwanath Pai,Vishwanath Pai,31,Male,DIST_1,45,
PERSON_ACCUSED_1356,Santosh Sheikh,Santosh Sheikh,23,Male,DIST_1,45,
PERSON_ACCUSED_1358,Yusuf Inamdar,Yusuf Inamdar,27,Male,DIST_1,45,
PERSON_ACCUSED_1359,Ramesh Kotian,Ramesh Kotian,23,Male,DIST_1,45,
PERSON_ACCUSED_1360,Byre A Hubli,Byre A Hubli,34,Male,DIST_1,45,
PERSON_ACCUSED_1361,Santhosh Naidu,Santhosh Naidu,22,Male,DIST_1,45,
PERSON_ACCUSED_1362,Arshad Gowda,Arshad Gowda,29,Male,DIST_1,45,
PERSON_ACCUSED_1363,Vishwanath Qureshi,Vishwanath Qureshi,36,Male,DIST_1,45,
PERSON_ACCUSED_1364,Umesh M Patil,Umesh M Patil,25,Male,DIST_1,45,
PERSON_ACCUSED_1365,Naveen Siddiqui,Naveen Siddiqui,41,Male,DIST_1,45,
PERSON_ACCUSED_1366,Prasad V Ahmed,Prasad V Ahmed,24,Male,DIST_1,45,
PERSON_ACCUSED_1367,Shankar Shenoy,Shankar Shenoy,25,Male,DIST_1,45,
PERSON_ACCUSED_1368,Suma Kulkarni,Suma Kulkarni,26,Female,DIST_1,45,
PERSON_ACCUSED_1369,Ravi Shetty,Ravi Shetty,33,Male,DIST_1,45,
PERSON_ACCUSED_1370,Jagadish Ansari,Jagadish Ansari,27,Male,DIST_1,45,
PERSON_ACCUSED_1371,Ganesh H Siddiqui,Ganesh H Siddiqui,19,Male,DIST_1,45,
PERSON_ACCUSED_1372,Asha Kini,Asha Kini,43,Female,DIST_1,45,
PERSON_ACCUSED_1373,Pradeep Sheikh,Pradeep Sheikh,28,Male,DIST_1,45,
PERSON_ACCUSED_1374,Nadeem K Baig,Nadeem K Baig,27,Male,DIST_1,45,
PERSON_ACCUSED_1375,Chandrashekar Bhat,Chandrashekar Bhat,30,Male,DIST_1,45,
PERSON_ACCUSED_1376,Puttaswamy N Joshi,Puttaswamy N Joshi,33,Male,DIST_1,45,
PERSON_ACCUSED_1377,Irfan M Naidu,Irfan M Naidu,26,Male,DIST_1,45,
PERSON_ACCUSED_1378,Irfan H Ansari,Irfan H Ansari,27,Male,DIST_1,45,
PERSON_ACCUSED_1379,Srinivas Hegde,Srinivas Hegde,34,Male,DIST_1,45,
PERSON_ACCUSED_1380,Anwar Reddy,Anwar Reddy,19,Male,DIST_1,45,
PERSON_ACCUSED_1381,Keshav Siddiqui,Keshav Siddiqui,24,Male,DIST_1,45,
PERSON_ACCUSED_1382,Deepak Reddy,Deepak Reddy,36,Male,DIST_1,45,
PERSON_ACCUSED_1383,Kumar S Patil,Kumar S Patil,29,Male,DIST_1,45,
PERSON_ACCUSED_1384,Aslam Poojary,Aslam Poojary,36,Male,DIST_1,45,
PERSON_ACCUSED_1385,Umesh Qureshi,Umesh Qureshi,30,Male,DIST_1,45,
PERSON_ACCUSED_1386,Srinivas Ansari,Srinivas Ansari,29,Male,DIST_1,45,
PERSON_ACCUSED_1387,Yusuf Rao,Yusuf Rao,31,Male,DIST_1,45,
PERSON_ACCUSED_1388,Umesh Bangera,Umesh Bangera,35,Male,DIST_1,45,
PERSON_ACCUSED_1389,Jagadish N Desai,Jagadish N Desai,28,Male,DIST_1,45,
PERSON_ACCUSED_1390,Kempe Hosur,Kempe Hosur,26,Male,DIST_1,45,
PERSON_ACCUSED_1391,Faisal Bangera,Faisal Bangera,36,Male,DIST_1,45,
PERSON_ACCUSED_1392,Suresh A Murthy,Suresh A Murthy,39,Male,DIST_1,45,
PERSON_ACCUSED_1394,Satish Naidu,Satish Naidu,22,Male,DIST_1,45,
PERSON_ACCUSED_1395,Aslam Char,Aslam Char,32,Male,DIST_1,45,
PERSON_ACCUSED_1396,Keshav Swamy,Keshav Swamy,39,Male,DIST_1,45,
PERSON_ACCUSED_1397,Mohan Char,Mohan Char,19,Male,DIST_1,45,
PERSON_ACCUSED_1398,Madhu Shenoy,Madhu Shenoy,38,Male,DIST_1,45,
PERSON_ACCUSED_1400,Mahesh Hosur,Mahesh Hosur,32,Male,DIST_1,45,
PERSON_ACCUSED_1401,Iqbal Rao,Iqbal Rao,29,Male,DIST_1,45,
PERSON_ACCUSED_1402,Manjunath Khan,Manjunath Khan,26,Male,DIST_1,45,
PERSON_ACCUSED_1403,Iqbal Swamy,Iqbal Swamy,20,Male,DIST_1,45,
PERSON_ACCUSED_1404,Hussain Swamy,Hussain Swamy,29,Male,DIST_1,45,
PERSON_ACCUSED_1405,Rangaswamy Hegde,Rangaswamy Hegde,28,Male,DIST_1,45,
PERSON_ACCUSED_1406,Naveen Sayyad,Naveen Sayyad,18,Male,DIST_1,45,
PERSON_ACCUSED_1407,Arshad Nayak,Arshad Nayak,22,Male,DIST_1,45,
PERSON_ACCUSED_1408,Ramesh Hubli,Ramesh Hubli,21,Male,DIST_1,45,
PERSON_ACCUSED_1409,Imran Ali,Imran Ali,27,Male,DIST_1,45,
PERSON_ACCUSED_1410,Rashid Bhat,Rashid Bhat,29,Male,DIST_1,45,
PERSON_ACCUSED_1411,Chitra Sheikh,Chitra Sheikh,37,Female,DIST_1,45,
PERSON_ACCUSED_1412,Jayamma Shenoy,Jayamma Shenoy,21,Female,DIST_1,45,
PERSON_ACCUSED_1413,Vishwanath Kini,Vishwanath Kini,39,Male,DIST_1,45,
PERSON_ACCUSED_1414,Arshad K Shaikh,Arshad K Shaikh,18,Male,DIST_1,45,
PERSON_ACCUSED_1415,Manjula Ali,Manjula Ali,26,Female,DIST_1,45,
PERSON_ACCUSED_1416,Darshan Inamdar,Darshan Inamdar,42,Male,DIST_1,45,
PERSON_ACCUSED_1417,Vishwanath Kamath,Vishwanath Kamath,32,Male,DIST_1,45,
PERSON_ACCUSED_1418,Abdul N Swamy,Abdul N Swamy,38,Male,DIST_1,45,
PERSON_ACCUSED_1419,Dinesh Prabhu,Dinesh Prabhu,36,Male,DIST_1,45,
PERSON_ACCUSED_1420,Anwar M Char,Anwar M Char,29,Male,DIST_1,45,
PERSON_ACCUSED_1421,Keshav Inamdar,Keshav Inamdar,31,Male,DIST_1,45,
PERSON_ACCUSED_1422,Anwar Bangera,Anwar Bangera,40,Male,DIST_1,45,
PERSON_ACCUSED_1423,Kiran Gowda,Kiran Gowda,31,Male,DIST_1,45,
PERSON_ACCUSED_1424,Irfan Achar,Irfan Achar,32,Male,DIST_1,45,
PERSON_ACCUSED_1425,Pradeep Char,Pradeep Char,33,Male,DIST_1,45,
PERSON_ACCUSED_1426,Manju Menon,Manju Menon,18,Male,DIST_1,45,
PERSON_ACCUSED_1427,Lokesh Achar,Lokesh Achar,21,Male,DIST_1,45,
PERSON_ACCUSED_1428,Gururaj Char,Gururaj Char,33,Male,DIST_1,45,
PERSON_ACCUSED_1429,Yogesh V Patel,Yogesh V Patel,29,Male,DIST_1,45,
PERSON_ACCUSED_1430,Venkatesh Gowda,Venkatesh Gowda,34,Male,DIST_1,45,
PERSON_ACCUSED_1431,Ningappa Shetty,Ningappa Shetty,25,Male,DIST_1,45,
PERSON_ACCUSED_1432,Pradeep J Gowda,Pradeep J Gowda,23,Male,DIST_1,45,
PERSON_ACCUSED_1433,Manjunath M Sheikh,Manjunath M Sheikh,38,Male,DIST_1,45,
PERSON_ACCUSED_1434,Umesh S Patil,Umesh S Patil,21,Male,DIST_1,45,
PERSON_ACCUSED_1435,Satish Siddiqui,Satish Siddiqui,28,Male,DIST_1,45,
PERSON_ACCUSED_1436,Rajesh Patel,Rajesh Patel,27,Male,DIST_1,45,
PERSON_ACCUSED_1437,Yusuf E Achar,Yusuf E Achar,26,Male,DIST_1,45,
PERSON_ACCUSED_1438,Chandru Hegde,Chandru Hegde,32,Male,DIST_1,45,
PERSON_ACCUSED_1439,Ramesh Nadaf,Ramesh Nadaf,23,Male,DIST_1,45,
PERSON_ACCUSED_1440,Basavaraj Khan,Basavaraj Khan,25,Male,DIST_1,45,
PERSON_ACCUSED_1441,Pradeep N Hosur,Pradeep N Hosur,27,Male,DIST_1,45,
PERSON_ACCUSED_1442,Thimmappa Reddy,Thimmappa Reddy,29,Male,DIST_1,45,
PERSON_ACCUSED_1443,Yogesh Kulkarni,Yogesh Kulkarni,25,Male,DIST_1,45,
PERSON_ACCUSED_1444,Darshan Gowda,Darshan Gowda,30,Male,DIST_1,45,
PERSON_ACCUSED_1445,Kumar Hosur,Kumar Hosur,25,Male,DIST_1,45,
PERSON_ACCUSED_1446,Ningappa Nair,Ningappa Nair,35,Male,DIST_1,45,
PERSON_ACCUSED_1447,Santosh Bhat,Santosh Bhat,35,Male,DIST_1,45,
PERSON_ACCUSED_1448,Ganesh Gowda,Ganesh Gowda,21,Male,DIST_1,45,
PERSON_ACCUSED_1449,Puttaswamy alias Land Puttu,Puttaswamy alias Land Puttu,31,Male,DIST_1,45,
PERSON_ACCUSED_1450,Gururaj Nair,Gururaj Nair,30,Male,DIST_1,45,
PERSON_ACCUSED_1451,Kumar Sayyad,Kumar Sayyad,24,Male,DIST_1,45,
PERSON_ACCUSED_1452,Yogesh Nayak,Yogesh Nayak,20,Male,DIST_1,45,
PERSON_ACCUSED_1453,Kumar Pai,Kumar Pai,40,Male,DIST_1,45,
PERSON_ACCUSED_1454,Rizwan Poojary,Rizwan Poojary,18,Male,DIST_1,45,
PERSON_ACCUSED_1455,Thimmappa Shetty,Thimmappa Shetty,31,Male,DIST_1,45,
PERSON_ACCUSED_1456,Hussain F Bellary,Hussain F Bellary,24,Male,DIST_1,45,
PERSON_ACCUSED_1457,Nagaraj Hosur,Nagaraj Hosur,18,Male,DIST_1,45,
PERSON_ACCUSED_1458,Vinay T Rao,Vinay T Rao,31,Male,DIST_1,45,
PERSON_ACCUSED_1459,Basavaraj S Hegde,Basavaraj S Hegde,22,Male,DIST_1,45,
PERSON_ACCUSED_1460,Umesh F Shetty,Umesh F Shetty,25,Male,DIST_1,45,
PERSON_ACCUSED_1461,Harish Menon,Harish Menon,27,Male,DIST_1,45,
PERSON_ACCUSED_1462,Imran Char,Imran Char,29,Male,DIST_1,45,
PERSON_ACCUSED_1463,Kiran Nair,Kiran Nair,26,Male,DIST_1,45,
PERSON_ACCUSED_1464,Murali J Patel,Murali J Patel,31,Male,DIST_1,45,
PERSON_ACCUSED_1465,Venkatesh M Char,Venkatesh M Char,21,Male,DIST_1,45,
PERSON_ACCUSED_1466,Harish Salian,Harish Salian,29,Male,DIST_1,45,
PERSON_ACCUSED_1467,Deepak U Devadiga,Deepak U Devadiga,22,Male,DIST_1,45,
PERSON_ACCUSED_1468,Kumar Khan,Kumar Khan,27,Male,DIST_1,45,
PERSON_ACCUSED_1469,Srinivas Y Patil,Srinivas Y Patil,36,Male,DIST_1,45,
PERSON_ACCUSED_1470,Satish Kotian,Satish Kotian,37,Male,DIST_1,45,
PERSON_ACCUSED_1472,Faisal Kamath,Faisal Kamath,26,Male,DIST_1,45,
PERSON_ACCUSED_1473,Dinesh J Maniyar,Dinesh J Maniyar,32,Male,DIST_1,45,
PERSON_ACCUSED_1474,Aslam A Qureshi,Aslam A Qureshi,27,Male,DIST_1,45,
PERSON_ACCUSED_1475,Abdul C Ahmed,Abdul C Ahmed,40,Male,DIST_1,45,
PERSON_ACCUSED_1476,Kempe Reddy,Kempe Reddy,31,Male,DIST_1,45,
PERSON_ACCUSED_1477,Mahesh Bellary,Mahesh Bellary,34,Male,DIST_1,45,
PERSON_ACCUSED_1478,Faiz J Khan,Faiz J Khan,21,Male,DIST_1,45,
PERSON_ACCUSED_1479,Ashok Hegde,Ashok Hegde,22,Male,DIST_1,45,
PERSON_ACCUSED_1480,Mallesh Ansari,Mallesh Ansari,30,Male,DIST_1,45,
PERSON_ACCUSED_1481,Vani Pai,Vani Pai,24,Female,DIST_1,45,
PERSON_ACCUSED_1482,Murali Desai,Murali Desai,34,Male,DIST_1,45,
PERSON_ACCUSED_1483,Ravi K Poojary,Ravi K Poojary,41,Male,DIST_1,45,
PERSON_ACCUSED_1485,Gururaj Khan,Gururaj Khan,22,Male,DIST_1,45,
PERSON_ACCUSED_1486,Siddappa Reddy,Siddappa Reddy,20,Male,DIST_1,45,
PERSON_ACCUSED_1487,Mohammed F Nadaf,Mohammed F Nadaf,28,Male,DIST_1,45,
PERSON_ACCUSED_1488,Shivu Kini,Shivu Kini,37,Male,DIST_1,45,
PERSON_ACCUSED_1489,Mahadev Ansari,Mahadev Ansari,36,Male,DIST_1,45,
PERSON_ACCUSED_1490,Naveen Poojary,Naveen Poojary,27,Male,DIST_1,45,
PERSON_ACCUSED_1491,Kempe L Shetty,Kempe L Shetty,28,Male,DIST_1,45,
PERSON_ACCUSED_1492,Srinivas Nair,Srinivas Nair,29,Male,DIST_1,45,
PERSON_ACCUSED_1493,Chandrashekar Kulkarni,Chandrashekar Kulkarni,33,Male,DIST_1,45,
PERSON_ACCUSED_1494,Girish N Naidu,Girish N Naidu,22,Male,DIST_1,45,
PERSON_ACCUSED_1495,Vijaykumar Baig,Vijaykumar Baig,29,Male,DIST_1,45,
PERSON_ACCUSED_1496,Vani Prabhu,Vani Prabhu,30,Female,DIST_1,45,
PERSON_ACCUSED_1497,Nagendra Hegde,Nagendra Hegde,32,Male,DIST_1,45,
