AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID,DistrictName,CrimeMajorHeadID,CrimeGroupName,GravityOffenceID,FIR_Count,IsRepeatOffender,RiskScore
1144,643,Nadeem Nair,30,M,A2,Bengaluru Urban,12,Environmental Offences,2,409,1,100
1145,644,Prasad Salian,26,M,A1,Bengaluru Urban,2,Crimes Against Property,2,856,1,100
1146,645,Aslam Kotian,42,M,A1,Bengaluru Urban,11,Traffic Related Offences,2,856,1,100
1147,646,Harish Joshi,33,M,A1,Bidar,12,Environmental Offences,2,856,1,100
1148,647,Chandrashekar Menon,37,M,A1,Koppal,10,Crimes Against Public Order,2,856,1,100
1149,648,Mahesh Khan,22,M,A1,Kodagu,7,Cyber Crimes,1,856,1,100
1150,649,Basheer M Ansari,25,M,A1,Bengaluru Urban,3,Crimes Against Women,3,856,1,100
1151,649,Madhu Kotian,37,M,A2,Bengaluru Urban,3,Crimes Against Women,3,409,1,100
1152,649,Rangaswamy Naidu,18,M,A3,Bengaluru Urban,3,Crimes Against Women,3,130,1,100
1153,650,Prasad Shaikh,23,M,A1,Kodagu,1,Crimes Against Body,2,856,1,100
1154,650,Naveen Hosur,25,M,A2,Kodagu,1,Crimes Against Body,2,409,1,100
1155,650,Hanumantha Menon,33,M,A3,Kodagu,1,Crimes Against Body,2,130,1,100
1156,651,Lokesh Bellary,37,M,A1,Kalaburagi (Gulbarga),8,Drug/Narcotic Offences,2,856,1,100
1157,651,Srinivas P Bangera,25,M,A2,Kalaburagi (Gulbarga),8,Drug/Narcotic Offences,2,409,1,100
1158,652,Nadeem Swamy,28,M,A1,Bengaluru Urban,2,Crimes Against Property,1,856,1,100
1159,653,Basavaraj Swamy,26,M,A1,Bengaluru Urban,4,Crimes Against Children,2,856,1,100
1160,654,Imran Ahmed alias Immi,39,M,A1,Bengaluru Urban,2,Crimes Against Property,2,856,1,100
1161,654,Faiz E Murthy,26,M,A2,Bengaluru Urban,2,Crimes Against Property,2,409,1,100
1162,655,Akbar Menon,28,M,A1,Belagavi (Belgaum),3,Crimes Against Women,2,856,1,100
1163,655,Rangaswamy Bangera,30,M,A2,Belagavi (Belgaum),3,Crimes Against Women,2,409,1,100
1164,656,Saleem T Shenoy,18,M,A1,Ballari (Bellary),14,Sexual Offences,2,856,1,100
1165,656,Deepak Pai,19,M,A2,Ballari (Bellary),14,Sexual Offences,2,409,1,100
1166,657,Darshan Ali,29,M,A1,Udupi,3,Crimes Against Women,2,856,1,100
1167,658,Kavitha Shenoy,25,F,A1,Dakshina Kannada,2,Crimes Against Property,1,856,1,100
1168,658,Basavaraj Gowda,31,T,A2,Dakshina Kannada,2,Crimes Against Property,1,409,1,100
1169,659,Basheer Swamy,30,M,A1,Mysuru,1,Crimes Against Body,2,856,1,100
1170,659,Madhu Rao,31,M,A2,Mysuru,1,Crimes Against Body,2,409,1,100
1171,660,Faisal Y Achar,23,M,A1,Bagalkote,6,Economic Offences,1,856,1,100
1172,660,Vijaya Patel,18,F,A2,Bagalkote,6,Economic Offences,1,409,1,100
1173,661,Ganesh Shetty,22,M,A1,Udupi,3,Crimes Against Women,2,856,1,100
1174,661,Hussain H Achar,18,M,A2,Udupi,3,Crimes Against Women,2,409,1,100
1175,662,Rajesh Swamy,27,M,A1,Bengaluru Urban,2,Crimes Against Property,1,856,1,100
1176,662,Rizwan Murthy,29,M,A2,Bengaluru Urban,2,Crimes Against Property,1,409,1,100
1177,662,Raghavendra Bhat,39,M,A3,Bengaluru Urban,2,Crimes Against Property,1,130,1,100
1178,662,Roopa Patel,30,F,A4,Bengaluru Urban,2,Crimes Against Property,1,44,1,100
1179,662,Kiran Hegde,35,M,A5,Bengaluru Urban,2,Crimes Against Property,1,28,1,100
1180,663,Prasad Ahmed,25,M,A1,Bengaluru Urban,10,Crimes Against Public Order,2,856,1,100
1181,663,Byre Kamath,39,M,A2,Bengaluru Urban,10,Crimes Against Public Order,2,409,1,100
1182,664,Prasad Hubli,29,M,A1,Kodagu,13,Crimes Related to Documents/Property,2,856,1,100
1183,665,Raghavendra Murthy,41,M,A1,Tumakuru,7,Cyber Crimes,2,856,1,100
1184,666,Vani Desai,32,F,A1,Uttara Kannada,2,Crimes Against Property,1,856,1,100
1185,666,Hanumantha Rao,25,M,A2,Uttara Kannada,2,Crimes Against Property,1,409,1,100
1186,667,Madhu Joshi,40,M,A1,Mysuru,3,Crimes Against Women,1,856,1,100
1187,668,Faisal K Kulkarni,18,M,A1,Bengaluru Urban,1,Crimes Against Body,1,856,1,100
1188,669,Rangaswamy Hiremath,29,M,A1,Vijayanagara,2,Crimes Against Property,2,856,1,100
1189,670,Syed Devadiga,22,M,A1,Bengaluru Urban,9,Arms Act Offences,2,856,1,100
1190,670,Shankar Kamath,26,M,A2,Bengaluru Urban,9,Arms Act Offences,2,409,1,100
1191,671,Mahadev Shaikh,28,M,A1,Mandya,7,Cyber Crimes,2,856,1,100
1192,671,Kamala Menon,25,F,A2,Mandya,7,Cyber Crimes,2,409,1,100
1193,671,Yasmin Salian,18,F,A3,Mandya,7,Cyber Crimes,2,130,1,100
1194,672,Amina Bangera,28,F,A1,Bengaluru Urban,2,Crimes Against Property,2,856,1,100
1195,673,Meena Siddiqui,32,F,A1,Mandya,7,Cyber Crimes,2,856,1,100
1196,674,Santhosh Ahmed,24,M,A1,Bengaluru Urban,4,Crimes Against Children,2,856,1,100
1197,675,Srinivas alias Nari Srinivas,24,M,A1,Bidar,8,Drug/Narcotic Offences,2,856,1,100
1198,675,Yusuf Bellary,32,M,A2,Bidar,8,Drug/Narcotic Offences,2,409,1,100
1199,676,Rajesh Shaikh,24,M,A1,Haveri,2,Crimes Against Property,1,856,1,100
1200,677,Venkatesh Shetty,33,M,A1,Bidar,2,Crimes Against Property,2,856,1,100
1201,677,Suresh Kotian,30,M,A2,Bidar,2,Crimes Against Property,2,409,1,100
1202,678,Mahadeva Swamy,18,M,A1,Mysuru,3,Crimes Against Women,2,856,1,100
1203,679,Srinivas Kulkarni,20,M,A1,Bengaluru Urban,7,Cyber Crimes,1,856,1,100
1204,679,Ashok Baig,26,M,A2,Bengaluru Urban,7,Cyber Crimes,1,409,1,100
1205,680,Ganesh C Murthy,35,M,A1,Shivamogga,7,Cyber Crimes,2,856,1,100
1206,680,Hussain M Inamdar,20,M,A2,Shivamogga,7,Cyber Crimes,2,409,1,100
1207,681,Lokesh F Patel,19,M,A1,Dakshina Kannada,6,Economic Offences,2,856,1,100
1208,682,Yogesh Ansari,20,M,A1,Belagavi (Belgaum),6,Economic Offences,2,856,1,100
1209,682,Vijaykumar Rao,34,M,A2,Belagavi (Belgaum),6,Economic Offences,2,409,1,100
1210,683,Arshad C Baig,20,M,A1,Gadag,6,Economic Offences,1,856,1,100
1211,684,Chandru A Joshi,21,M,A1,Mysuru,2,Crimes Against Property,2,856,1,100
1212,685,Vinay Mulla,23,M,A1,Belagavi (Belgaum),7,Cyber Crimes,2,856,1,100
1213,685,Yogesh Kotian,31,M,A2,Belagavi (Belgaum),7,Cyber Crimes,2,409,1,100
1214,685,Ravi T Khan,24,M,A3,Belagavi (Belgaum),7,Cyber Crimes,2,130,1,100
1215,686,Thimmappa Ahmed,28,M,A1,Shivamogga,2,Crimes Against Property,3,856,1,100
1216,686,Basavaraj Shenoy,24,M,A2,Shivamogga,2,Crimes Against Property,3,409,1,100
1217,687,Mahesh F Shetty,31,M,A1,Mysuru,2,Crimes Against Property,3,856,1,100
1218,688,Kumar Shaikh,31,M,A1,Bengaluru Urban,3,Crimes Against Women,2,856,1,100
1219,688,Rajesh Maniyar,23,M,A2,Bengaluru Urban,3,Crimes Against Women,2,409,1,100
1220,688,Pradeep Reddy,31,M,A3,Bengaluru Urban,3,Crimes Against Women,2,130,1,100
1221,689,Saleem Nair,26,M,A1,Belagavi (Belgaum),2,Crimes Against Property,2,856,1,100
1222,689,Mahesh Sayyad,36,M,A2,Belagavi (Belgaum),2,Crimes Against Property,2,409,1,100
1223,690,Faiz Salian,26,M,A1,Mysuru,2,Crimes Against Property,1,856,1,100
1224,691,Imran Ahmed alias Immi,39,M,A1,Bengaluru Urban,2,Crimes Against Property,2,856,1,100
1225,691,Kumar Rao,32,M,A2,Bengaluru Urban,2,Crimes Against Property,2,409,1,100
1226,692,Nadeem Sheikh,30,M,A1,Bengaluru Urban,1,Crimes Against Body,2,856,1,100
1227,693,Gururaj Hosur,30,M,A1,Bidar,7,Cyber Crimes,1,856,1,100
1228,694,Venkatesh Kulkarni,27,M,A1,Bagalkote,2,Crimes Against Property,2,856,1,100
1229,695,Mohammed Sharif,39,M,A1,Vijayapura,2,Crimes Against Property,2,856,1,100
1230,695,Naveen Rao,39,M,A2,Vijayapura,2,Crimes Against Property,2,409,1,100
1231,696,Imran Inamdar,24,M,A1,Uttara Kannada,1,Crimes Against Body,2,856,1,100
1232,697,Basheer Devadiga,33,M,A1,Mysuru,1,Crimes Against Body,1,856,1,100
1233,698,Suresh Ali,19,M,A1,Gadag,2,Crimes Against Property,2,856,1,100
1234,698,Darshan Mulla,31,M,A2,Gadag,2,Crimes Against Property,2,409,1,100
1235,698,Manjunath Maniyar,26,M,A3,Gadag,2,Crimes Against Property,2,130,1,100
1236,699,Iqbal Pai,36,M,A1,Davanagere,2,Crimes Against Property,2,856,1,100
1237,699,Madhu Poojary,34,M,A2,Davanagere,2,Crimes Against Property,2,409,1,100
1238,700,Sharada H Kini,27,F,A1,Kodagu,4,Crimes Against Children,2,856,1,100
1239,701,Vishwanath Sayyad,27,M,A1,Mysuru,11,Traffic Related Offences,2,856,1,100
1240,702,Saleem R Mulla,25,M,A1,Bengaluru Urban,13,Crimes Related to Documents/Property,2,856,1,100
1241,703,Ramesh Prabhu,29,M,A1,Bengaluru Urban,6,Economic Offences,2,856,1,100
1242,703,Satish Pai,18,M,A2,Bengaluru Urban,6,Economic Offences,2,409,1,100
1243,704,Thimmappa Rao,31,M,A1,Bengaluru Urban,8,Drug/Narcotic Offences,2,856,1,100
1244,704,Shabbir Prabhu,21,M,A2,Bengaluru Urban,8,Drug/Narcotic Offences,2,409,1,100
1245,705,Geetha Swamy,26,F,A1,Bengaluru Urban,3,Crimes Against Women,2,856,1,100
1246,705,Aslam Ali,23,M,A2,Bengaluru Urban,3,Crimes Against Women,2,409,1,100
1247,706,Sunitha Prabhu,18,F,A1,Bagalkote,1,Crimes Against Body,2,856,1,100
1248,706,Vinay Desai,32,M,A2,Bagalkote,1,Crimes Against Body,2,409,1,100
1249,706,Thimmappa Baig,31,M,A3,Bagalkote,1,Crimes Against Body,2,130,1,100
1250,707,Yogesh Baig,29,M,A1,Kalaburagi (Gulbarga),2,Crimes Against Property,2,856,1,100
1251,707,Nadeem Poojary,28,M,A2,Kalaburagi (Gulbarga),2,Crimes Against Property,2,409,1,100
1252,707,Siddappa Gowda,18,M,A3,Kalaburagi (Gulbarga),2,Crimes Against Property,2,130,1,100
1253,707,Lokesh Shaikh,32,M,A4,Kalaburagi (Gulbarga),2,Crimes Against Property,2,44,1,100
1254,707,Girish F Bangera,32,M,A5,Kalaburagi (Gulbarga),2,Crimes Against Property,2,28,1,100
1255,708,Vijaykumar Bangera,39,M,A1,Bidar,3,Crimes Against Women,2,856,1,100
1256,709,Ashok M Baig,30,M,A1,Vijayapura,4,Crimes Against Children,3,856,1,100
1257,709,Prasad S Bangera,22,M,A2,Vijayapura,4,Crimes Against Children,3,409,1,100
1258,710,Darshan Patil,32,M,A1,Bengaluru Urban,1,Crimes Against Body,3,856,1,100
1259,711,Vijaykumar Joshi,19,M,A1,Bengaluru Urban,2,Crimes Against Property,1,856,1,100
1260,712,Mahadeva Hegde,43,M,A1,Hassan,1,Crimes Against Body,2,856,1,100
1261,712,Ganesh Devadiga,27,M,A2,Hassan,1,Crimes Against Body,2,409,1,100
1262,713,Ramesh A Prabhu,31,M,A1,Udupi,9,Arms Act Offences,2,856,1,100
1263,714,Rakesh Shetty,23,M,A1,Bengaluru Urban,2,Crimes Against Property,2,856,1,100
1264,714,Mumtaz Hiremath,38,F,A2,Bengaluru Urban,2,Crimes Against Property,2,409,1,100
1265,714,Shankar Bellary,26,M,A3,Bengaluru Urban,2,Crimes Against Property,2,130,1,100
1266,715,Yusuf Ahmed,26,M,A1,Tumakuru,1,Crimes Against Body,2,856,1,100
1267,716,Rashid Swamy,19,M,A1,Bengaluru Urban,2,Crimes Against Property,2,856,1,100
1268,717,Harish Naidu,33,M,A1,Ballari (Bellary),11,Traffic Related Offences,2,856,1,100
1269,717,Suresh Inamdar,22,M,A2,Ballari (Bellary),11,Traffic Related Offences,2,409,1,100
1270,718,Venkatesh H Kamath,29,M,A1,Vijayanagara,3,Crimes Against Women,2,856,1,100
1271,719,Mahesh Poojary,26,M,A1,Chikkamagaluru,2,Crimes Against Property,1,856,1,100
1272,719,Nadeem Salian,21,M,A2,Chikkamagaluru,2,Crimes Against Property,1,409,1,100
1273,720,Pradeep Sayyad,36,M,A1,Raichur,2,Crimes Against Property,2,856,1,100
1274,721,Shabbir Kini,30,M,A1,Haveri,3,Crimes Against Women,2,856,1,100
1275,722,Nadeem Hegde,41,M,A1,Chikkaballapura,1,Crimes Against Body,1,856,1,100
1276,722,Nagendra Suvarna,23,M,A2,Chikkaballapura,1,Crimes Against Body,1,409,1,100
1277,722,Rangaswamy Suvarna,39,M,A3,Chikkaballapura,1,Crimes Against Body,1,130,1,100
1278,723,Vijaykumar Kamath,33,M,A1,Ballari (Bellary),1,Crimes Against Body,1,856,1,100
1279,723,Nadeem Kini,18,M,A2,Ballari (Bellary),1,Crimes Against Body,1,409,1,100
1280,724,Vinay alias Auto Vinay,22,M,A1,Bengaluru Urban,2,Crimes Against Property,2,856,1,100
1281,724,Deepak Ahmed,30,M,A2,Bengaluru Urban,2,Crimes Against Property,2,409,1,100
1282,725,Mallesh L Suvarna,18,M,A1,Bengaluru Urban,10,Crimes Against Public Order,2,856,1,100
1283,726,Ismail Suvarna,34,M,A1,Uttara Kannada,3,Crimes Against Women,2,856,1,100
1284,726,Vinay Poojary,35,M,A2,Uttara Kannada,3,Crimes Against Women,2,409,1,100
1285,727,Nagaraj Shaikh,18,M,A1,Bengaluru Urban,12,Environmental Offences,2,856,1,100
1286,728,Chandru Char,39,M,A1,Dakshina Kannada,1,Crimes Against Body,2,856,1,100
1287,729,Puttaswamy M Nair,26,M,A1,Udupi,14,Sexual Offences,1,856,1,100
1288,730,Harish alias Rowdy Harish,31,M,A1,Chikkamagaluru,1,Crimes Against Body,2,856,1,100
1289,730,Kempe Pai,31,M,A2,Chikkamagaluru,1,Crimes Against Body,2,409,1,100
1290,731,Suresh Naidu,31,M,A1,Tumakuru,1,Crimes Against Body,2,856,1,100
1291,732,Shivakumar R Kotian,29,M,A1,Belagavi (Belgaum),8,Drug/Narcotic Offences,2,856,1,100
1292,733,Suresh alias Chain Suresh,24,M,A1,Dakshina Kannada,2,Crimes Against Property,2,856,1,100
1293,733,Abdul Ahmed,25,M,A2,Dakshina Kannada,2,Crimes Against Property,2,409,1,100
1294,734,Satish Prabhu,32,T,A1,Tumakuru,11,Traffic Related Offences,2,856,1,100
1295,734,Keshav Hubli,31,M,A2,Tumakuru,11,Traffic Related Offences,2,409,1,100
1296,735,Bhagya Naidu,30,F,A1,Uttara Kannada,3,Crimes Against Women,2,856,1,100
1297,735,Prakash Hubli,33,M,A2,Uttara Kannada,3,Crimes Against Women,2,409,1,100
1298,736,Gopal Sayyad,25,M,A1,Bengaluru Urban,9,Arms Act Offences,2,856,1,100
1299,737,Ismail L Achar,29,M,A1,Bengaluru Urban,7,Cyber Crimes,2,856,1,100
1300,738,Dinesh Mulla,30,M,A1,Mysuru,8,Drug/Narcotic Offences,3,856,1,100
1301,739,Umesh Baig,42,M,A1,Bengaluru Urban,1,Crimes Against Body,2,856,1,100
1302,740,Shamsher alias Bullet,37,M,A1,Dharwad,9,Arms Act Offences,2,856,1,100
1303,740,Manju R Shetty,27,M,A2,Dharwad,9,Arms Act Offences,2,409,1,100
1304,741,Ashok Mulla,28,M,A1,Ballari (Bellary),4,Crimes Against Children,2,856,1,100
1305,742,Abdul Patil,29,M,A1,Bengaluru Urban,2,Crimes Against Property,2,856,1,100
1306,742,Santosh Maniyar,24,M,A2,Bengaluru Urban,2,Crimes Against Property,2,409,1,100
1307,742,Pradeep Prabhu,18,M,A3,Bengaluru Urban,2,Crimes Against Property,2,130,1,100
1308,743,Girish Khan,34,M,A1,Chamarajanagara,14,Sexual Offences,2,856,1,100
1309,744,Faiz Prabhu,35,M,A1,Belagavi (Belgaum),2,Crimes Against Property,2,856,1,100
1310,745,Hanumantha T Hiremath,20,M,A1,Bengaluru Urban,7,Cyber Crimes,3,856,1,100
1311,746,Rizwan Bangera,34,M,A1,Dharwad,1,Crimes Against Body,1,856,1,100
1312,747,Madhu H Poojary,29,M,A1,Kodagu,2,Crimes Against Property,2,856,1,100
1313,748,Kiran T Naidu,31,M,A1,Bengaluru Urban,7,Cyber Crimes,1,856,1,100
1314,749,Nandini Patel,26,F,A1,Bengaluru Urban,8,Drug/Narcotic Offences,2,856,1,100
1315,749,Rajesh Kamath,26,M,A2,Bengaluru Urban,8,Drug/Narcotic Offences,2,409,1,100
1316,750,Venkatesh G Kamath,18,M,A1,Davanagere,1,Crimes Against Body,3,856,1,100
1317,751,Gopal Devadiga,34,M,A1,Uttara Kannada,5,Crimes Against SCs/STs,3,856,1,100
1318,751,Chandru Suvarna,28,M,A2,Uttara Kannada,5,Crimes Against SCs/STs,3,409,1,100
1319,751,Kiran Hiremath,21,M,A3,Uttara Kannada,5,Crimes Against SCs/STs,3,130,1,100
1320,751,Hanumantha Joshi,34,M,A4,Uttara Kannada,5,Crimes Against SCs/STs,3,44,1,100
1321,752,Saleem Hiremath,22,M,A1,Tumakuru,4,Crimes Against Children,2,856,1,100
1322,753,Pradeep E Inamdar,30,M,A1,Dakshina Kannada,7,Cyber Crimes,2,856,1,100
1323,753,Santosh Achar,33,M,A2,Dakshina Kannada,7,Cyber Crimes,2,409,1,100
1324,754,Mahadeva D Prabhu,35,M,A1,Bengaluru Urban,3,Crimes Against Women,2,856,1,100
1325,755,Prakash M Pai,42,M,A1,Bengaluru Urban,3,Crimes Against Women,2,856,1,100
1326,755,Syed Rao,20,M,A2,Bengaluru Urban,3,Crimes Against Women,2,409,1,100
1327,756,Shivakumar Bellary,29,M,A1,Bengaluru Urban,8,Drug/Narcotic Offences,2,856,1,100
1328,757,Yogesh Hosur,33,M,A1,Tumakuru,11,Traffic Related Offences,2,856,1,100
1329,757,Pradeep Patel,24,M,A2,Tumakuru,11,Traffic Related Offences,2,409,1,100
1330,758,Suresh Nair,32,M,A1,Udupi,8,Drug/Narcotic Offences,2,856,1,100
1331,759,Lakshmi Kulkarni,29,F,A1,Bengaluru Urban,7,Cyber Crimes,2,856,1,100
1332,759,Umesh Inamdar,30,M,A2,Bengaluru Urban,7,Cyber Crimes,2,409,1,100
1333,760,Ismail A Baig,25,M,A1,Bengaluru Urban,6,Economic Offences,2,856,1,100
1334,761,Dinesh Hosur,34,M,A1,Bengaluru Rural,3,Crimes Against Women,2,856,1,100
1335,762,Prakash Reddy,28,M,A1,Mysuru,6,Economic Offences,2,856,1,100
1336,763,Manja alias Ganja Manja,34,M,A1,Bengaluru Urban,8,Drug/Narcotic Offences,3,856,1,100
1337,763,Chandru G Naidu,31,M,A2,Bengaluru Urban,8,Drug/Narcotic Offences,3,409,1,100
1338,764,Rajesh G Bangera,29,M,A1,Bengaluru Urban,8,Drug/Narcotic Offences,1,856,1,100
1339,764,Venkatesh K Shetty,31,M,A2,Bengaluru Urban,8,Drug/Narcotic Offences,1,409,1,100
1340,765,Santosh P Achar,18,M,A1,Tumakuru,1,Crimes Against Body,1,856,1,100
1341,765,Ashok H Patel,34,M,A2,Tumakuru,1,Crimes Against Body,1,409,1,100
1342,765,Ningappa Char,42,M,A3,Tumakuru,1,Crimes Against Body,1,130,1,100
1343,766,Naveen Baig,30,M,A1,Yadgir,2,Crimes Against Property,2,856,1,100
1344,767,Harish Patel,22,M,A1,Chitradurga,2,Crimes Against Property,2,856,1,100
1345,767,Prasad Reddy,18,M,A2,Chitradurga,2,Crimes Against Property,2,409,1,100
1346,768,Kiran W Siddiqui,37,M,A1,Tumakuru,1,Crimes Against Body,1,856,1,100
1347,769,Yusuf Khan,37,M,A1,Bidar,2,Crimes Against Property,1,856,1,100
1348,769,Hussain Desai,26,M,A2,Bidar,2,Crimes Against Property,1,409,1,100
1349,770,Harish Swamy,28,M,A1,Mandya,2,Crimes Against Property,3,856,1,100
1350,771,Umesh Ahmed,34,M,A1,Mysuru,9,Arms Act Offences,2,856,1,100
1351,772,Shankar Patel,38,M,A1,Dharwad,6,Economic Offences,2,856,1,100
1352,773,Manjunath Hubli,24,M,A1,Bidar,5,Crimes Against SCs/STs,2,856,1,100
1353,773,Prema B Nair,32,F,A2,Bidar,5,Crimes Against SCs/STs,2,409,1,100
1354,774,Dinesh Ansari,22,M,A1,Bengaluru Urban,6,Economic Offences,2,856,1,100
1355,775,Vishwanath Pai,31,M,A1,Kolar,7,Cyber Crimes,2,856,1,100
1356,775,Santosh Sheikh,23,M,A2,Kolar,7,Cyber Crimes,2,409,1,100
1357,776,Shivu alias Sand Shivu,30,M,A1,Chitradurga,12,Environmental Offences,2,856,1,100
1358,776,Yusuf Inamdar,27,M,A2,Chitradurga,12,Environmental Offences,2,409,1,100
1359,777,Ramesh Kotian,23,M,A1,Chamarajanagara,1,Crimes Against Body,3,856,1,100
1360,778,Byre A Hubli,34,M,A1,Belagavi (Belgaum),1,Crimes Against Body,1,856,1,100
1361,779,Santhosh Naidu,22,M,A1,Mysuru,10,Crimes Against Public Order,2,856,1,100
1362,780,Arshad Gowda,29,M,A1,Bengaluru Urban,8,Drug/Narcotic Offences,2,856,1,100
1363,780,Vishwanath Qureshi,36,M,A2,Bengaluru Urban,8,Drug/Narcotic Offences,2,409,1,100
1364,780,Umesh M Patil,25,M,A3,Bengaluru Urban,8,Drug/Narcotic Offences,2,130,1,100
1365,781,Naveen Siddiqui,41,M,A1,Chitradurga,11,Traffic Related Offences,2,856,1,100
1366,782,Prasad V Ahmed,24,M,A1,Shivamogga,14,Sexual Offences,2,856,1,100
1367,783,Shankar Shenoy,25,M,A1,Tumakuru,3,Crimes Against Women,2,856,1,100
1368,783,Suma Kulkarni,26,F,A2,Tumakuru,3,Crimes Against Women,2,409,1,100
1369,784,Ravi Shetty,33,M,A1,Bengaluru Urban,13,Crimes Related to Documents/Property,2,856,1,100
1370,784,Jagadish Ansari,27,M,A2,Bengaluru Urban,13,Crimes Related to Documents/Property,2,409,1,100
1371,785,Ganesh H Siddiqui,19,M,A1,Bengaluru Urban,1,Crimes Against Body,2,856,1,100
1372,785,Asha Kini,43,F,A2,Bengaluru Urban,1,Crimes Against Body,2,409,1,100
1373,786,Pradeep Sheikh,28,M,A1,Dakshina Kannada,3,Crimes Against Women,2,856,1,100
1374,787,Nadeem K Baig,27,M,A1,Raichur,8,Drug/Narcotic Offences,2,856,1,100
1375,788,Chandrashekar Bhat,30,M,A1,Kalaburagi (Gulbarga),2,Crimes Against Property,2,856,1,100
1376,789,Puttaswamy N Joshi,33,M,A1,Belagavi (Belgaum),13,Crimes Related to Documents/Property,3,856,1,100
1377,789,Irfan M Naidu,26,M,A2,Belagavi (Belgaum),13,Crimes Related to Documents/Property,3,409,1,100
1378,790,Irfan H Ansari,27,M,A1,Bengaluru Urban,2,Crimes Against Property,1,856,1,100
1379,790,Srinivas Hegde,34,M,A2,Bengaluru Urban,2,Crimes Against Property,1,409,1,100
1380,791,Anwar Reddy,19,M,A1,Belagavi (Belgaum),8,Drug/Narcotic Offences,2,856,1,100
1381,791,Keshav Siddiqui,24,M,A2,Belagavi (Belgaum),8,Drug/Narcotic Offences,2,409,1,100
1382,791,Deepak Reddy,36,M,A3,Belagavi (Belgaum),8,Drug/Narcotic Offences,2,130,1,100
1383,791,Kumar S Patil,29,M,A4,Belagavi (Belgaum),8,Drug/Narcotic Offences,2,44,1,100
1384,791,Aslam Poojary,36,M,A5,Belagavi (Belgaum),8,Drug/Narcotic Offences,2,28,1,100
1385,791,Umesh Qureshi,30,M,A6,Belagavi (Belgaum),8,Drug/Narcotic Offences,2,16,1,100
1386,792,Srinivas Ansari,29,M,A1,Belagavi (Belgaum),11,Traffic Related Offences,2,856,1,100
1387,793,Yusuf Rao,31,M,A1,Chamarajanagara,7,Cyber Crimes,2,856,1,100
1388,793,Umesh Bangera,35,M,A2,Chamarajanagara,7,Cyber Crimes,2,409,1,100
1389,793,Jagadish N Desai,28,M,A3,Chamarajanagara,7,Cyber Crimes,2,130,1,100
1390,794,Kempe Hosur,26,M,A1,Tumakuru,2,Crimes Against Property,1,856,1,100
1391,795,Faisal Bangera,36,M,A1,Shivamogga,8,Drug/Narcotic Offences,2,856,1,100
1392,795,Suresh A Murthy,39,M,A2,Shivamogga,8,Drug/Narcotic Offences,2,409,1,100
1393,796,Lokesh alias Looti Lokesh,22,M,A1,Dharwad,2,Crimes Against Property,2,856,1,100
1394,796,Satish Naidu,22,M,A2,Dharwad,2,Crimes Against Property,2,409,1,100
1395,797,Aslam Char,32,M,A1,Belagavi (Belgaum),2,Crimes Against Property,2,856,1,100
1396,798,Keshav Swamy,39,M,A1,Bengaluru Urban,6,Economic Offences,2,856,1,100
1397,798,Mohan Char,19,M,A2,Bengaluru Urban,6,Economic Offences,2,409,1,100
1398,799,Madhu Shenoy,38,M,A1,Uttara Kannada,2,Crimes Against Property,2,856,1,100
1399,800,Papanna alias Paapi,25,M,A1,Bengaluru Urban,1,Crimes Against Body,1,856,1,100
1400,800,Mahesh Hosur,32,M,A2,Bengaluru Urban,1,Crimes Against Body,1,409,1,100
1401,801,Iqbal Rao,29,M,A1,Haveri,7,Cyber Crimes,2,856,1,100
1402,801,Manjunath Khan,26,M,A2,Haveri,7,Cyber Crimes,2,409,1,100
1403,801,Iqbal Swamy,20,M,A3,Haveri,7,Cyber Crimes,2,130,1,100
1404,801,Hussain Swamy,29,M,A4,Haveri,7,Cyber Crimes,2,44,1,100
1405,802,Rangaswamy Hegde,28,M,A1,Bengaluru Urban,2,Crimes Against Property,1,856,1,100
1406,803,Naveen Sayyad,18,M,A1,Mysuru,2,Crimes Against Property,2,856,1,100
1407,803,Arshad Nayak,22,M,A2,Mysuru,2,Crimes Against Property,2,409,1,100
1408,803,Ramesh Hubli,21,M,A3,Mysuru,2,Crimes Against Property,2,130,1,100
1409,804,Imran Ali,27,M,A1,Tumakuru,7,Cyber Crimes,3,856,1,100
1410,804,Rashid Bhat,29,M,A2,Tumakuru,7,Cyber Crimes,3,409,1,100
1411,804,Chitra Sheikh,37,F,A3,Tumakuru,7,Cyber Crimes,3,130,1,100
1412,804,Jayamma Shenoy,21,F,A4,Tumakuru,7,Cyber Crimes,3,44,1,100
1413,804,Vishwanath Kini,39,M,A5,Tumakuru,7,Cyber Crimes,3,28,1,100
1414,804,Arshad K Shaikh,18,M,A6,Tumakuru,7,Cyber Crimes,3,16,1,100
1415,804,Manjula Ali,26,F,A7,Tumakuru,7,Cyber Crimes,3,11,1,100
1416,805,Darshan Inamdar,42,M,A1,Belagavi (Belgaum),1,Crimes Against Body,2,856,1,100
1417,805,Vishwanath Kamath,32,M,A2,Belagavi (Belgaum),1,Crimes Against Body,2,409,1,100
1418,806,Abdul N Swamy,38,M,A1,Yadgir,7,Cyber Crimes,2,856,1,100
1419,807,Dinesh Prabhu,36,M,A1,Bengaluru Urban,1,Crimes Against Body,2,856,1,100
1420,807,Anwar M Char,29,M,A2,Bengaluru Urban,1,Crimes Against Body,2,409,1,100
